benchmark_name,benchmark_role,benchmark_index,id,prompt,answer,family,family_short,template_subtype,selection_tier,teacher_solver_candidate,answer_type,num_examples,prompt_len_chars,hard_score,group_signature,query_raw,v1_focus_bucket,v1_exposure_band,v1_bucket_note,bit_structured_formula_name,bit_structured_formula_abstract_family,bit_not_structured_formula_name,bit_structured_formula_safe_support,bit_structured_formula_abstract_support,bit_not_structured_formula_safe_support,bit_no_candidate_positions,bit_multi_candidate_positions,query_hamming_bin,audit_priority_score,_source_name,_source_split,proxy_role,leaderboard_proxy_bucket,leaderboard_proxy_note,v3f_prediction,current_prediction,v3f_is_correct,current_is_correct
leaderboard_proxy_v1_set,leaderboard_proxy,154,d9bedb64,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
39(76 = 62
71^08 = 0631
21(98 = (77
28^15 = 2814
75*77 = 7775
Now, determine the result for: 04(14",(1,symbol_equation,symbol,numeric_2x2,manual_audit_priority,,symbolic,5,209,3.0,atypesymbolic__alen2__risksafe,04(14,,,,,,,,,,,,,,phase0_combined_eval_set,phase0,both_wrong,symbol:numeric_2x2,Rows both models miss; approximates hidden hard tail not captured by local320.,(10),10,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,155,0abfab8b,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11111011 -> 10110111
01001110 -> 00111010
00011110 -> 00010000
11111110 -> 01100111
00011100 -> 00110001
00011000 -> 01110011
10011001 -> 10100111
01101100 -> 00001011
00000100 -> 10111101
10110010 -> 10000111

Now, determine the output for: 10111100",01100101,bit_manipulation,binary,bit_other,verified_trace_ready,binary_two_bit_boolean,binary8,10,510,6.0,unknown__ex10__qhwmid,10111100,boolean_family,supported,binary two/three-bit boolean 系で、teacher 文体転写の限界を見やすい slice。,,,,0,0,0,7,0,-1,9.5,binary_bias_specialized_set,specialized,both_wrong,boolean_family,Rows both models miss; approximates hidden hard tail not captured by local320.,11100111,00001111,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,156,0f7ddd75,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01110101 -> 11111111
10111001 -> 11110110
10110110 -> 11111110
01100100 -> 11011001
00100111 -> 11011110
00001100 -> 00111000
11011111 -> 11111111
01001100 -> 10111001
00101011 -> 11111110
01010010 -> 11101101

Now, determine the output for: 00111001",11110110,bit_manipulation,binary,bit_other,verified_trace_ready,binary_three_bit_boolean,binary8,10,510,6.0,unknown__ex10__qhwmid,00111001,boolean_family,supported,binary two/three-bit boolean 系で、teacher 文体転写の限界を見やすい slice。,"or(rol2,shl1)","or(rol,shl)","or(rol2,shl1)",3,20,3,7,0,-1,9.5,binary_bias_specialized_set,specialized,both_wrong,boolean_family,Rows both models miss; approximates hidden hard tail not captured by local320.,11111110,11111110,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,157,14a72508,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11000011 -> 00010011
00000011 -> 01110010
00111110 -> 00011000
11001100 -> 10101001
01111110 -> 00111000
00000010 -> 11110110
10110011 -> 11101011
01111000 -> 00100011
11111010 -> 01101011
00111101 -> 10010101

Now, determine the output for: 01000010",11010110,bit_manipulation,binary,bit_other,verified_trace_ready,binary_two_bit_boolean,binary8,10,510,6.0,unknown__ex10__qhwlow,01000010,boolean_family,supported,binary two/three-bit boolean 系で、teacher 文体転写の限界を見やすい slice。,,,,0,0,0,7,0,-1,9.5,binary_bias_specialized_set,specialized,both_wrong,boolean_family,Rows both models miss; approximates hidden hard tail not captured by local320.,11110110,10101010,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,158,48ae04f6,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11000001 -> 00010000
00011011 -> 00100000
11000111 -> 01110000
10110101 -> 00010100
00001101 -> 10000000
11110111 -> 01110110
10111101 -> 10010101
11010110 -> 01000010
01101011 -> 00100001
11001000 -> 00000000

Now, determine the output for: 01011001",00000010,bit_manipulation,binary,bit_other,verified_trace_ready,binary_two_bit_boolean,binary8,10,510,6.0,unknown__ex10__qhwmid,01011001,boolean_family,supported,binary two/three-bit boolean 系で、teacher 文体転写の限界を見やすい slice。,"majority(ror3,shl4,shr5)","majority(ror,shl,shr)","majority(ror3,shl4,shr5)",1,52,1,8,0,-1,9.5,binary_bias_specialized_set,specialized,both_wrong,boolean_family,Rows both models miss; approximates hidden hard tail not captured by local320.,00000000,00000000,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,159,4ada9150,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10001111 -> 11111110
01000100 -> 01010001
10111100 -> 11110010
10000001 -> 00010110
01011100 -> 11110001
10110110 -> 11111010
10000010 -> 00101010
00100101 -> 11010100
11000011 -> 00111111
00100111 -> 11111100

Now, determine the output for: 11000110",01111011,bit_manipulation,binary,bit_other,verified_trace_ready,binary_two_bit_boolean,binary8,10,510,6.0,unknown__ex10__qhwmid,11000110,boolean_family,supported,binary two/three-bit boolean 系で、teacher 文体転写の限界を見やすい slice。,"or(rol2,shl4)","or(rol,shl)","or(rol2,shl4)",3,20,2,3,0,-1,9.5,binary_bias_specialized_set,specialized,both_wrong,boolean_family,Rows both models miss; approximates hidden hard tail not captured by local320.,00111011,00111010,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,160,57b03b2b,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00100110 -> 10011000
11010000 -> 01000011
01010010 -> 01001001
01010111 -> 01011101
10110001 -> 11000111
10101110 -> 10111011
10001011 -> 00101111
01100100 -> 10010001
00111101 -> 11110100
01101110 -> 10111001

Now, determine the output for: 10100000",10000011,bit_manipulation,binary,bit_other,verified_trace_ready,binary_two_bit_boolean,binary8,10,510,6.0,unknown__ex10__qhwlow,10100000,boolean_family,supported,binary two/three-bit boolean 系で、teacher 文体転写の限界を見やすい slice。,"or(rol2,shr7)","or(rol,shr)","or(rol2,shr7)",1,31,1,1,0,-1,9.0,binary_bias_specialized_set,specialized,both_wrong,boolean_family,Rows both models miss; approximates hidden hard tail not captured by local320.,01000010,10000111,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,161,1532c0d1,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00101001 -> 00000010
00010101 -> 01000101
00100100 -> 00001001
00011110 -> 00000111
11100001 -> 01111000
01001101 -> 00011011
01001100 -> 00010011
10011111 -> 00010111
10011100 -> 00000111
10001001 -> 00100010

Now, determine the output for: 01110011",01001100,bit_manipulation,binary,bit_structured_byte_formula,verified_trace_ready,binary_structured_byte_formula_abstract,binary8,10,510,6.0,unknown__ex10__qhwmid,01110011,dominant_structured_abstract,dominant,v1で厚い structured-byte abstract family 寄り slice。,"choose(shl3,shr3,ror2)","choose(shl,shr,ror)","choose(not(shl3),ror2,shr3)",1,42,1,5,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,dominant_structured_abstract,Rows both models miss; approximates hidden hard tail not captured by local320.,00011100,00011100,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,162,25a8aeb1,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00001101 -> 11000010
10000111 -> 01110000
00011001 -> 10000011
10100000 -> 00001010
11001101 -> 01010110
10011010 -> 10101101
11110111 -> 00111101
00010010 -> 00000101
01111111 -> 00011111
01100110 -> 00101010

Now, determine the output for: 11011001",00111111,bit_manipulation,binary,bit_structured_byte_formula,verified_trace_ready,binary_structured_byte_formula_abstract,binary8,10,510,6.0,unknown__ex10__qhwmid,11011001,dominant_structured_abstract,dominant,v1で厚い structured-byte abstract family 寄り slice。,"choose(shl1,shr2,nibble_swap)","choose(shl,shr,nibble_swap)","choose(not(shl1),nibble_swap,shr2)",1,21,1,7,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,dominant_structured_abstract,Rows both models miss; approximates hidden hard tail not captured by local320.,00010110,00101101,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,163,26a70ae0,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11101000 -> 00010001
00101000 -> 00000000
01110011 -> 11000110
01111010 -> 10000100
11011101 -> 00011011
11010011 -> 10000010
01110101 -> 01001010
10011001 -> 00010011
11001100 -> 00011001
01100001 -> 01000000

Now, determine the output for: 11101010",10010101,bit_manipulation,binary,bit_structured_byte_formula,verified_trace_ready,binary_structured_byte_formula_abstract,binary8,10,510,6.0,unknown__ex10__qhwmid,11101010,dominant_structured_abstract,dominant,v1で厚い structured-byte abstract family 寄り slice。,"majority(rol1,shl6,shr3)","majority(rol,shl,shr)","majority(rol1,shl6,shr3)",1,41,1,6,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,dominant_structured_abstract,Rows both models miss; approximates hidden hard tail not captured by local320.,00010010,00010101,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,164,37664f79,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00000111 -> 00100000
01010000 -> 00000000
01001101 -> 00101001
01100101 -> 00101000
01010111 -> 10101000
11110101 -> 10101010
11000010 -> 00010000
00011110 -> 11000000
00111110 -> 11000000
11010001 -> 00001010

Now, determine the output for: 11010111",10111010,bit_manipulation,binary,bit_structured_byte_formula,verified_trace_ready,binary_structured_byte_formula_abstract,binary8,10,510,6.0,unknown__ex10__qhwhigh,11010111,dominant_structured_abstract,dominant,v1で厚い structured-byte abstract family 寄り slice。,"majority(ror3,shl3,shr6)","majority(ror,shl,shr)","majority(ror3,shl3,shr6)",1,52,1,8,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,dominant_structured_abstract,Rows both models miss; approximates hidden hard tail not captured by local320.,10101000,10100000,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,165,37d81990,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00010100 -> 01101000
10100000 -> 01000001
10100110 -> 01101101
01110100 -> 11101000
11011110 -> 11111101
01001101 -> 11011010
01011110 -> 11111100
00110101 -> 01111010
00001011 -> 10110110
00110110 -> 01101100

Now, determine the output for: 10110101",01111011,bit_manipulation,binary,bit_structured_byte_formula,verified_trace_ready,binary_structured_byte_formula_abstract,binary8,10,510,6.0,unknown__ex10__qhwmid,10110101,dominant_structured_abstract,dominant,v1で厚い structured-byte abstract family 寄り slice。,"or(rol1,shl4)","or(rol,shl)",,1,20,0,4,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,dominant_structured_abstract,Rows both models miss; approximates hidden hard tail not captured by local320.,01111010,01110101,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,166,57e57b3c,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11001101 -> 00101000
11000011 -> 00011000
00101010 -> 01000000
10010011 -> 00010000
11000111 -> 00111000
01110101 -> 10101000
10000100 -> 00000000
01101001 -> 00001000
10101111 -> 01110000
10100010 -> 00010000

Now, determine the output for: 01010001",00001000,bit_manipulation,binary,bit_structured_byte_formula,answer_only_keep,,binary8,10,510,6.0,unknown__ex10__qhwmid,01010001,dominant_structured_abstract,dominant,v1で厚い structured-byte abstract family 寄り slice。,"and(ror3,shl3)","and(ror,shl)","and(ror3,shl3)",1,12,1,7,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,dominant_structured_abstract,Rows both models miss; approximates hidden hard tail not captured by local320.,00000000,00000000,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,167,012fb81b,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10000100 -> 00000000
01101111 -> 10100011
01001111 -> 10100010
00010010 -> 00000000
10010100 -> 00000000
00101000 -> 00000000
01011001 -> 00100000
00010100 -> 00000000
00111000 -> 00000000
01110000 -> 00000000

Now, determine the output for: 10101101",10000100,bit_manipulation,binary,bit_structured_byte_formula,verified_trace_ready,binary_structured_byte_formula,binary8,10,510,6.0,unknown__ex10__qhwmid,10101101,dominant_structured_safe,dominant,v1で最も厚い structured-byte exact formula 寄り slice。,"majority(ror1,shl5,shr5)","majority(ror,shl,shr)","majority(ror1,shl5,shr5)",2,52,2,7,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,dominant_structured_safe,Rows both models miss; approximates hidden hard tail not captured by local320.,01000010,00000000,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,168,0520a6ec,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00101110 -> 00011100
00001010 -> 00010100
10000101 -> 00001011
11011100 -> 00111001
00101111 -> 00011110
11110111 -> 00001111
10000100 -> 00001001
00000000 -> 00000000
10101100 -> 01011001
01011111 -> 00011110

Now, determine the output for: 11010000",10100001,bit_manipulation,binary,bit_structured_byte_formula,verified_trace_ready,binary_structured_byte_formula,binary8,10,510,6.0,unknown__ex10__qhwmid,11010000,dominant_structured_safe,dominant,v1で最も厚い structured-byte exact formula 寄り slice。,"choose(shl5,shr3,rol1)","choose(shl,shr,rol)","and(not(shl5),rol1)",4,59,4,3,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,dominant_structured_safe,Rows both models miss; approximates hidden hard tail not captured by local320.,00100001,00100001,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,169,0a50c4a8,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10110011 -> 00010000
00100111 -> 10100000
01000011 -> 01101000
00011110 -> 11000011
11001101 -> 00100001
00001011 -> 01100001
11011100 -> 00000011
00110111 -> 10000000
00110001 -> 00000100
10110010 -> 00010010

Now, determine the output for: 11101000",00001101,bit_manipulation,binary,bit_structured_byte_formula,verified_trace_ready,binary_structured_byte_formula,binary8,10,510,6.0,unknown__ex10__qhwmid,11101000,dominant_structured_safe,dominant,v1で最も厚い structured-byte exact formula 寄り slice。,"choose(shl1,shr7,ror3)","choose(shl,shr,ror)","and(not(shl1),ror3)",2,42,2,5,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,dominant_structured_safe,Rows both models miss; approximates hidden hard tail not captured by local320.,00000100,00000011,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,170,13009e35,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00101010 -> 10101000
10000000 -> 00000010
11001011 -> 10111111
10010101 -> 01010110
01001010 -> 10101001
10010110 -> 01111010
00000001 -> 00010100
00110001 -> 11010100
11010011 -> 01111111
00111010 -> 11101000

Now, determine the output for: 11100110",11111011,bit_manipulation,binary,bit_structured_byte_formula,verified_trace_ready,binary_structured_byte_formula,binary8,10,510,6.0,unknown__ex10__qhwmid,11100110,dominant_structured_safe,dominant,v1で最も厚い structured-byte exact formula 寄り slice。,"or(rol2,shl4)","or(rol,shl)","or(rol2,shl4)",3,20,2,2,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,dominant_structured_safe,Rows both models miss; approximates hidden hard tail not captured by local320.,00111011,01111011,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,171,1f1292d6,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10110011 -> 10011001
11100100 -> 00100110
00010101 -> 10101000
10110100 -> 10100001
11011110 -> 11110100
10001100 -> 01100000
00011101 -> 11101000
00100110 -> 00110000
11001111 -> 01111100
10111010 -> 11010001

Now, determine the output for: 01010001",10001000,bit_manipulation,binary,bit_structured_byte_formula,answer_only_keep,,binary8,10,510,6.0,unknown__ex10__qhwmid,01010001,dominant_structured_safe,dominant,v1で最も厚い structured-byte exact formula 寄り slice。,"choose(nibble_swap,rol3,shl3)","choose(nibble_swap,rol,shl)","choose(nibble_swap,rol3,shl3)",2,3,2,2,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,dominant_structured_safe,Rows both models miss; approximates hidden hard tail not captured by local320.,00001000,10001010,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,172,2817d770,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10111000 -> 11101110
01010000 -> 01010101
10000000 -> 00100010
11011000 -> 01110111
00000010 -> 00001000
00010001 -> 01000100
11111011 -> 11111111
00110110 -> 11011101
11000011 -> 00111111
00010110 -> 01011101

Now, determine the output for: 00011000",01100110,bit_manipulation,binary,bit_structured_byte_formula,verified_trace_ready,binary_structured_byte_formula,binary8,10,510,6.0,unknown__ex10__qhwlow,00011000,dominant_structured_safe,dominant,v1で最も厚い structured-byte exact formula 寄り slice。,"or(rol2,shr2)","or(rol,shr)",,3,31,0,4,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,dominant_structured_safe,Rows both models miss; approximates hidden hard tail not captured by local320.,00110000,00110011,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,173,10dfe5c5,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00001110 -> 00100000
01110011 -> 00000000
11010101 -> 01010000
01001100 -> 00000000
00101110 -> 10100000
11100100 -> 00000000
01111011 -> 10100000
00110000 -> 00000000
01000100 -> 00000000
01011110 -> 01100000

Now, determine the output for: 00101011",10100000,bit_manipulation,binary,bit_structured_byte_formula,answer_only_keep,,binary8,10,510,6.0,unknown__ex10__qhwmid,00101011,no_solver_answer_only,underrepresented,teacher solver が空で answer_only_keep に寄る、v1分布の外縁 slice。,,,,0,0,0,8,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,no_solver_answer_only,Rows both models miss; approximates hidden hard tail not captured by local320.,01000000,01000000,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,174,111296b0,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10001110 -> 10001011
00100111 -> 01000110
00010001 -> 11110111
11001011 -> 00100001
10001011 -> 00100011
01100011 -> 01100100
00000010 -> 11101111
11011100 -> 00011001
11101100 -> 10011001
01001001 -> 00110101

Now, determine the output for: 01010110",01001101,bit_manipulation,binary,bit_other,answer_only_keep,,binary8,10,510,6.0,unknown__ex10__qhwmid,01010110,no_solver_answer_only,underrepresented,teacher solver が空で answer_only_keep に寄る、v1分布の外縁 slice。,,,,0,0,0,2,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,no_solver_answer_only,Rows both models miss; approximates hidden hard tail not captured by local320.,01100101,00100101,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,175,22e28f23,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01110011 -> 00010111
01100001 -> 00010110
10101101 -> 10001010
10110101 -> 00011011
11100100 -> 00001110
00000110 -> 01100000
11111001 -> 00001111
11100010 -> 00101110
01111000 -> 00000111
00110011 -> 00010011

Now, determine the output for: 01010111",01010101,bit_manipulation,binary,bit_structured_byte_formula,answer_only_keep,,binary8,10,510,6.0,unknown__ex10__qhwmid,01010111,no_solver_answer_only,underrepresented,teacher solver が空で answer_only_keep に寄る、v1分布の外縁 slice。,"choose(rol1,shr4,nibble_swap)","choose(rol,shr,nibble_swap)","choose(not(rol1),nibble_swap,shr4)",1,3,1,3,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,no_solver_answer_only,Rows both models miss; approximates hidden hard tail not captured by local320.,00000101,00000101,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,176,2630aaf8,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10111000 -> 00111111
11100111 -> 10111001
10110010 -> 10111101
10111001 -> 01111111
00000110 -> 01100111
11000110 -> 01110101
11010101 -> 11111101
00011111 -> 01000111
01000011 -> 00110010
00010111 -> 01100111

Now, determine the output for: 11111010",10111110,bit_manipulation,binary,bit_structured_byte_formula,answer_only_keep,,binary8,10,510,6.0,unknown__ex10__qhwhigh,11111010,no_solver_answer_only,underrepresented,teacher solver が空で answer_only_keep に寄る、v1分布の外縁 slice。,,,"choose(not(rol2),not(shl6),ror2)",0,0,1,8,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,no_solver_answer_only,Rows both models miss; approximates hidden hard tail not captured by local320.,11111111,11111111,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,177,2d790c98,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10000010 -> 11010011
01101010 -> 10001101
01110000 -> 00011110
11110011 -> 00111110
10011101 -> 00011111
00011000 -> 01001111
00110110 -> 11110110
10101000 -> 00110101
00101010 -> 00001101
00101001 -> 00111111

Now, determine the output for: 01000000",01111011,bit_manipulation,binary,bit_other,answer_only_keep,,binary8,10,510,6.0,unknown__ex10__qhwlow,01000000,no_solver_answer_only,underrepresented,teacher solver が空で answer_only_keep に寄る、v1分布の外縁 slice。,,,,0,0,0,8,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,no_solver_answer_only,Rows both models miss; approximates hidden hard tail not captured by local320.,00001000,00101001,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,178,3dc918eb,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10010111 -> 01111011
11100000 -> 01111110
10010110 -> 01101011
11101001 -> 11111110
10001111 -> 11111111
00111111 -> 11111111
01111100 -> 11111111
11001100 -> 11101110
11111100 -> 11111111
11000101 -> 01111110

Now, determine the output for: 11010100",01101111,bit_manipulation,binary,bit_other,answer_only_keep,,binary8,10,510,6.0,unknown__ex10__qhwmid,11010100,no_solver_answer_only,underrepresented,teacher solver が空で answer_only_keep に寄る、v1分布の外縁 slice。,"or(nibble_swap,shr1)","or(nibble_swap,shr)","or(nibble_swap,shr1)",1,11,1,7,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,no_solver_answer_only,Rows both models miss; approximates hidden hard tail not captured by local320.,11111110,11111110,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,179,069dbaab,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01110111 -> 11011100
10000101 -> 00000000
10110111 -> 11001100
10000100 -> 00000000
00110010 -> 10001000
01101010 -> 10001000
10000000 -> 00000000
10100010 -> 10001000
00110000 -> 00000000
10100000 -> 00000000

Now, determine the output for: 11000111",00010000,bit_manipulation,binary,bit_other,manual_audit_priority,,binary8,10,510,6.0,unknown__ex10__qhwmid,11000111,no_solver_manual,underrepresented,teacher solver が空で manual hard に偏る、最も壊れやすい slice。,,,,0,0,0,6,0,-1,14.0,binary_bias_specialized_set,specialized,both_wrong,no_solver_manual,Rows both models miss; approximates hidden hard tail not captured by local320.,00000000,10000000,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,180,101410e4,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00010101 -> 10000011
01100011 -> 10111001
11000101 -> 01111000
00011010 -> 10100011
01010110 -> 00000011
11010001 -> 00011010
10100010 -> 00110110
00111111 -> 01111011
11000011 -> 01111100
01110101 -> 11001111

Now, determine the output for: 01101001",10001101,bit_manipulation,binary,bit_other,manual_audit_priority,,binary8,10,510,6.0,unknown__ex10__qhwmid,01101001,no_solver_manual,underrepresented,teacher solver が空で manual hard に偏る、最も壊れやすい slice。,,,,0,0,0,7,0,-1,14.0,binary_bias_specialized_set,specialized,both_wrong,no_solver_manual,Rows both models miss; approximates hidden hard tail not captured by local320.,00111011,10111011,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,181,12154247,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11101101 -> 11000010
00100001 -> 01011111
01101100 -> 11110110
10111010 -> 00011101
00010001 -> 10011001
10101000 -> 01011110
10100111 -> 11000111
01010111 -> 01100011
00000111 -> 00000011
11110110 -> 10100011

Now, determine the output for: 00010000",10111101,bit_manipulation,binary,bit_other,manual_audit_priority,,binary8,10,510,6.0,unknown__ex10__qhwlow,00010000,no_solver_manual,underrepresented,teacher solver が空で manual hard に偏る、最も壊れやすい slice。,,,,0,0,0,7,0,-1,14.0,binary_bias_specialized_set,specialized,both_wrong,no_solver_manual,Rows both models miss; approximates hidden hard tail not captured by local320.,00001000,00011111,False,False
