id,origin_problem_id,category,bucket,selection_tier,template_subtype,teacher_solver_candidate,recommended_repeat_count,assistant_styles,source_mixes,prompt_suffix_modes,proxy_failed,validation_failed,hard_score,source_tags
25764d5f,25764d5f,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,6.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
25a8aeb1,25a8aeb1,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula_abstract,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,6.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
2630aaf8,2630aaf8,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_not_formula_manual,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,6.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
26a70ae0,26a70ae0,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula_abstract,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,6.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
26e985b5,26e985b5,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
2774d7a4,2774d7a4,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
27edb680,27edb680,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,6.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
287e5272,287e5272,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
28ffe70d,28ffe70d,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,6.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
29e458d6,29e458d6,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula_abstract,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
2aa6ce6a,2aa6ce6a,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula_abstract,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
2b16044a,2b16044a,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
2b50eb88,2b50eb88,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula_abstract,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
2c6cb766,2c6cb766,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula_abstract,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,6.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
2d63b436,2d63b436,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,6.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
2dc6056a,2dc6056a,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
302dc36e,302dc36e,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,6.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
303d3288,303d3288,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
30ce5200,30ce5200,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula_abstract,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
3131bfb3,3131bfb3,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,6.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
31df43f1,31df43f1,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,6.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
33519c2f,33519c2f,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula_abstract,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,6.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
34a31822,34a31822,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,6.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
35364e9a,35364e9a,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_not_formula_manual,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
37664f79,37664f79,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula_abstract,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,6.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
3779ab78,3779ab78,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,6.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
37a00064,37a00064,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula_abstract,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
37cbea46,37cbea46,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_not_formula_manual,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
37ce4280,37ce4280,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
39870fb9,39870fb9,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
3a67aa26,3a67aa26,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_not_formula_manual,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,6.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
3aec6985,3aec6985,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula_abstract,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,6.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
3bdb85cf,3bdb85cf,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
3bdda816,3bdda816,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
3e847951,3e847951,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
42e10376,42e10376,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,6.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
45da0a33,45da0a33,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
45dfb84f,45dfb84f,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
46dd0f22,46dd0f22,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_not_formula_manual,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
4736daab,4736daab,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
474af332,474af332,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
499c7735,499c7735,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
49b5ead6,49b5ead6,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,6.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
4a374160,4a374160,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,6.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
4ac6f0cb,4ac6f0cb,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,8.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
4c23d822,4c23d822,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
4c6b2b37,4c6b2b37,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,6.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
4d20d5c5,4d20d5c5,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula_abstract,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
4f80d363,4f80d363,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_not_formula_manual,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
53b84650,53b84650,bit_manipulation,binary_structured_core,verified_trace_ready,bit_structured_byte_formula,binary_structured_byte_formula_abstract,3,legacy_v4_long_trace,v4_public_base,boxed_final_answer,False,False,5.0,binary_structured_core|train_recommended_learning_target_v1|v1_selected|v4_public_base
